520i Executive M Sport,2016,Benzin,Yarı Otomatik,136000,163,1592 cc,808000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,132000,163,1598 cc,487000
320d Edition Comfort,2012,Dizel,Otomatik,243000,163,1995 cc,335000
320i ED Sport Line,2016,Benzin,Yarı Otomatik,128000,163,1598 cc,600000
320i ED Luxury M Plus,2016,Benzin,Otomatik,92500,163,1598 cc,635000
320d Techno Plus,2016,Dizel,Yarı Otomatik,175000,163,1995 cc,630000
320i First Edition M Sport,2022,Benzin,Otomatik,1230,163,1450 cc,1485000
320i ED 40th Year Edition,2015,Benzin,Yarı Otomatik,93000,163,1598 cc,749000
320i ED Modern Line,2013,Benzin,Otomatik,147000,163,1598 cc,525000
320d M Sport,2012,Dizel,Otomatik,260000,163,1995 cc,385000
316i Premium,2011,Benzin & LPG,Yarı Otomatik,179000,163,1450 cc,305000
316i Sport Line,2014,Benzin,Yarı Otomatik,119000,163,1598 cc,535000
320d M Sport,2012,Dizel,Otomatik,188000,163,1995 cc,435000
320i First Edition M Sport,2021,Benzin,Otomatik,6000,163,1597 cc,1287000
320d xDrive Standart,2014,Dizel,Otomatik,176000,163,1995 cc,540000
320i ED Edition,2016,Benzin,Otomatik,162000,163,1598 cc,695000
320i,1999,Benzin & LPG,Otomatik,290000,163,1991 cc,182000
320d M Sport,2011,Dizel,Otomatik,375000,163,1995 cc,375000
320d M Sport,2011,Dizel,Otomatik,230000,163,1995 cc,385000
320d Premium Line,2018,Dizel,Otomatik,38000,163,1995 cc,1050000
320i Cabrio,2010,Benzin,Yarı Otomatik,185250,163,1900 cc,750000
320d M Sport,2016,Dizel,Yarı Otomatik,94000,163,1995 cc,645000
320i ED Sport Line,2014,Benzin,Yarı Otomatik,190000,163,1598 cc,496000
320i First Edition M Sport,2021,Benzin,Otomatik,3000,163,1597 cc,1525000
320d Premium,2008,Dizel,Otomatik,291000,163,1995 cc,262500
318i Standart,1993,Benzin & LPG,Manuel,498000,163,1796 cc,76500
318i Prestige,2017,Benzin,Yarı Otomatik,103000,163,1499 cc,698500
320i ED Modern Line,2013,Benzin,Otomatik,85000,163,1598 cc,552500
320d Standart,2013,Dizel,Otomatik,202000,163,1995 cc,480000
320i,1994,Benzin & LPG,Otomatik,330000,163,1991 cc,101900
316i M Sport,2013,Benzin,Otomatik,77000,163,1450 cc,600000
318i Prestige,2017,Benzin,Yarı Otomatik,67000,163,1499 cc,684000
320i,1998,Benzin & LPG,Otomatik,302000,163,1991 cc,185000
316i Comfort,2011,Benzin,Otomatik,232000,163,1450 cc,268850
320d Prestige,2017,Dizel,Yarı Otomatik,85000,163,1995 cc,925000
320i First Edition M Sport,2022,Benzin,Otomatik,0,163,1597 cc,1375000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,65000,163,1598 cc,820000
316i Standart,1996,Benzin & LPG,Otomatik,420000,163,1596 cc,103500
318i Standart,2007,Benzin & LPG,Otomatik,258000,163,1995 cc,299000
320d xDrive GT Sport Line,2014,Dizel,Otomatik,159000,163,1900 cc,645000
320d Premium,2008,Dizel,Otomatik,145000,163,1995 cc,365000
320d Edition M Sport,2018,Dizel,Otomatik,33000,163,1995 cc,925000
320i First Edition M Sport,2019,Benzin,Otomatik,9000,163,1597 cc,1100000
316i M Sport,2013,Benzin,Yarı Otomatik,115000,163,1598 cc,590000
320i,2008,Benzin,Otomatik,237000,163,1995 cc,296000
320i ED M Plus,2015,Benzin,Yarı Otomatik,137300,163,1598 cc,565000
316i Sport Line,2012,Benzin,Yarı Otomatik,158000,163,1598 cc,485000
320i ED Luxury Line Plus,2014,Benzin,Yarı Otomatik,98000,163,1598 cc,610000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,118000,163,1598 cc,715000
320i,2012,Benzin,Otomatik,225000,163,1997 cc,435000
320d xDrive Premium,2014,Dizel,Yarı Otomatik,298000,163,1995 cc,480000
318d M Plus,2017,Dizel,Otomatik,147000,163,1995 cc,685000
320i Executive M Sport,2021,Benzin,Yarı Otomatik,0,163,1450 cc,1375000
316i Luxury Line,2013,Benzin,Yarı Otomatik,140000,163,1598 cc,548000
316i Sport Line,2012,Benzin,Yarı Otomatik,191900,163,1598 cc,430000
316i Standart,2005,Benzin,Manuel,147000,163,1596 cc,201750
320i ED Techno Plus,2013,Benzin,Otomatik,79000,163,1598 cc,515000
320d Edition Comfort,2011,Dizel,Otomatik,268000,163,1995 cc,330000
320d Technology,2013,Dizel,Yarı Otomatik,154000,163,1995 cc,509000
320d M Sport,2013,Dizel,Yarı Otomatik,195500,163,1995 cc,635000
320d Sport Line,2012,Dizel,Yarı Otomatik,209000,163,1995 cc,475000
318i Edition M Sport,2018,Benzin,Otomatik,28169,163,1450 cc,699750
320i Cabrio,2009,Benzin,Otomatik,99000,163,1995 cc,670000
318i Standart,2001,Benzin & LPG,Manuel,399000,163,1895 cc,155000
320i ED 40th Year Edition,2015,Benzin,Yarı Otomatik,162000,163,1598 cc,635000
328i,1997,Benzin,Manuel,185000,163,2793 cc,400000
316i M Sport,2012,Benzin & LPG,Otomatik,130760,163,1596 cc,408750
320d Premium,2005,Dizel,Otomatik,278944,163,1995 cc,207500
320i,1999,Benzin & LPG,Otomatik,230000,163,1991 cc,159999
318Ci,2001,Benzin & LPG,Manuel,230000,163,1895 cc,185000
320i First Edition Luxury Line,2019,Benzin,Otomatik,53969,163,1597 cc,1019000
320i ED Sport Line,2014,Benzin,Yarı Otomatik,119000,163,1598 cc,632900
320i First Edition Luxury Line,2019,Benzin,Otomatik,52000,163,1597 cc,1059000
316i Standart,1997,Benzin & LPG,Manuel,327000,163,1596 cc,85500
320d Standart,2014,Dizel,Otomatik,252000,163,1995 cc,460000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,99850,163,1598 cc,677000
320i ED Techno Plus,2014,Benzin,Yarı Otomatik,141000,163,1700 cc,505000
320i,1996,Benzin & LPG,Manuel,333000,163,1991 cc,100000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,101000,163,1598 cc,638000
320d Modern Line,2012,Dizel,Yarı Otomatik,170000,163,1995 cc,500000
316i Premium,2009,Benzin & LPG,Manuel,299999,163,1597 cc,298000
320i,1999,Benzin & LPG,Otomatik,320000,163,1991 cc,182000
316i M Sport,2013,Benzin,Yarı Otomatik,157500,163,1598 cc,605000
320d Standart,2010,Dizel,Otomatik,111300,163,1995 cc,298000
320i ED Sport Line,2016,Benzin,Yarı Otomatik,150000,163,1598 cc,585000
316i Comfort,2012,Benzin,Otomatik,97000,163,1598 cc,523000
316i Comfort,2012,Benzin,Otomatik,134000,163,1598 cc,375000
318i M Joy Plus,2015,Benzin,Yarı Otomatik,122000,163,1499 cc,535000
320d Premium,2006,Dizel,Otomatik,329000,163,1995 cc,209000
318i Standart,2016,Benzin,Otomatik,160000,163,1499 cc,475000
320d M Sport,2010,Dizel,Yarı Otomatik,227000,163,1995 cc,270000
320i ED Sport Line,2014,Benzin,Yarı Otomatik,145000,163,1598 cc,580000
318i M Joy,2015,Benzin,Otomatik,81000,163,3250 cc,634500
318i Standart,2007,Benzin & LPG,Otomatik,257000,163,1995 cc,230000
320i ED Modern Line,2014,Benzin,Otomatik,141000,163,1598 cc,525000
320i ED Luxury Line,2016,Benzin,Yarı Otomatik,138000,163,1598 cc,649900
320i ED Sport Plus,2016,Benzin,Yarı Otomatik,122500,163,1598 cc,650000
320i,1990,Benzin & LPG,Manuel,180000,163,1991 cc,107000
320i Premium,2006,Benzin & LPG,Otomatik,269000,163,1995 cc,257000
328i,1993,Benzin & LPG,Manuel,278000,163,2750 cc,110000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,72500,163,1598 cc,850000
320d Standart,2012,Dizel,Otomatik,260000,163,1995 cc,442000
320d Standart,2014,Dizel,Otomatik,203000,163,1995 cc,650000
320d Standart,2011,Dizel,Otomatik,209000,163,1995 cc,310000
318i M Joy,2015,Benzin,Yarı Otomatik,100000,163,1499 cc,597500
320i First Edition M Sport,2019,Benzin,Otomatik,32000,163,1597 cc,1125000
316i M Sport,2014,Benzin,Yarı Otomatik,182000,163,1598 cc,450000
316i Technology,2014,Benzin,Otomatik,96000,163,4750 cc,650000
318i Standart,1990,Benzin & LPG,Manuel,329000,163,1796 cc,64500
316i M Sport,2014,Benzin,Yarı Otomatik,148000,163,1598 cc,522000
318i Standart,2001,Benzin & LPG,Otomatik,325000,163,1995 cc,158000
318i Standart,1996,Benzin & LPG,Manuel,325000,163,1796 cc,90000
316i Sport,2013,Benzin,Yarı Otomatik,146000,163,1700 cc,450000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,128000,163,1598 cc,685000
316i Comfort,2011,Benzin,Yarı Otomatik,111000,163,1596 cc,440000
325i Standart,2003,Benzin & LPG,Manuel,320000,163,2494 cc,258000
320d Sport Line,2012,Dizel,Yarı Otomatik,213000,163,1995 cc,700000
320d Edition Comfort,2012,Dizel,Otomatik,245000,163,1995 cc,385000
320i ED Luxury M Plus,2015,Benzin,Otomatik,122000,163,1598 cc,545000
320d Techno Plus,2013,Dizel,Yarı Otomatik,211000,163,1995 cc,489500
316i Techno Plus,2013,Benzin,Otomatik,125000,163,1598 cc,477000
320i,1996,Benzin & LPG,Manuel,350000,163,1991 cc,158000
318i M Joy Plus,2016,Benzin,Yarı Otomatik,76572,163,1499 cc,679900
320i ED M Sport,2014,Benzin,Yarı Otomatik,120000,163,1450 cc,527000
320i First Edition M Sport,2020,Benzin,Otomatik,17000,163,1597 cc,1210000
318i Standart,2004,Benzin & LPG,Otomatik,217500,163,1995 cc,222500
320d xDrive Luxury Line,2014,Dizel,Yarı Otomatik,90000,163,1995 cc,680000
316ti Compact,2003,Benzin,Manuel,365000,163,1596 cc,127500
316i Standart,1989,Benzin,Manuel,144000,163,2750 cc,149750
320i,2009,Benzin,Otomatik,213,163,1995 cc,407500
320d Modern Line,2012,Dizel,Yarı Otomatik,241000,163,1995 cc,420000
316i M Sport,2015,Benzin,Yarı Otomatik,114000,163,1598 cc,589500
320d Sport Line,2013,Dizel,Yarı Otomatik,202000,163,1995 cc,565000
320i ED Sport Line,2016,Benzin,Yarı Otomatik,62000,163,1598 cc,695000
316i Exclusive,2010,Benzin & LPG,Manuel,190000,163,1597 cc,325000
320i,2005,Benzin,Manuel,250000,163,1995 cc,280000
320i First Edition Luxury Line,2019,Benzin,Otomatik,29000,163,1597 cc,1040000
320i,1994,Benzin & LPG,Manuel,220,163,1991 cc,132500
320d xDrive Techno Plus,2014,Dizel,Yarı Otomatik,175000,163,1900 cc,645000
320i ED Luxury Line,2014,Benzin,Otomatik,160000,163,1598 cc,522000
316i M Sport,2012,Benzin,Otomatik,140000,163,1596 cc,365000
320i First Edition M Sport,2020,Benzin,Otomatik,27000,163,1597 cc,1140000
318i Standart,2006,Benzin & LPG,Manuel,298000,163,1995 cc,228000
320i ED Luxury Line Plus,2015,Benzin,Yarı Otomatik,86000,163,1598 cc,695000
320i ED Standart,2014,Benzin,Otomatik,200000,163,1598 cc,440000
320d Premium,2006,Dizel,Otomatik,293000,163,1995 cc,270000
316i Modern Line,2012,Benzin,Yarı Otomatik,108000,163,1598 cc,430000
320d xDrive Techno Plus,2013,Dizel,Yarı Otomatik,198000,163,1995 cc,545000
330Ci,2001,Benzin & LPG,Manuel,267000,163,2979 cc,249999
320i,1995,Benzin & LPG,Manuel,280000,163,1991 cc,134500
320d Sport,2011,Dizel,Yarı Otomatik,239000,163,1995 cc,340000
320d M Sport,2012,Dizel,Yarı Otomatik,207000,163,1995 cc,580000
320d Premium,2010,Dizel,Otomatik,190000,163,2001 - 2500 cm3,355000
316i Standart,2000,Benzin,Manuel,299000,163,1595 cc,154000
320i ED Techno Plus,2014,Benzin,Otomatik,169000,163,1598 cc,445000
320d Techno Plus,2014,Dizel,Otomatik,221000,163,1900 cc,610000
320d Standart,2003,Dizel,Otomatik,255000,163,1995 cc,190750
320i ED 40th Year Edition,2015,Benzin,Yarı Otomatik,118000,163,1598 cc,593000
320i ED Standart,2016,Benzin,Otomatik,125000,163,1598 cc,750000
320d Standart,2007,Dizel,Otomatik,306000,163,1995 cc,235000
320i Cabrio,1994,Benzin & LPG,Manuel,278000,163,1991 cc,227500
320d xDrive Standart,2009,Dizel,Otomatik,335000,163,1995 cc,288000
316i Standart,2005,Benzin & LPG,Manuel,240000,163,1796 cc,189000
320d Premium,2011,Dizel,Otomatik,252000,163,1900 cc,310000
320i,2012,Benzin,Otomatik,258000,163,1997 cc,400000
320d Standart,2010,Dizel,Otomatik,281000,163,1995 cc,310000
320i ED Sport Line,2016,Benzin,Yarı Otomatik,149000,163,1598 cc,564000
318i Edition Sport Line,2017,Benzin,Otomatik,58000,163,1499 cc,720000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,160000,163,1900 cc,475000
320d Premium,2006,Dizel,Otomatik,272250,163,1995 cc,279750
320d Standart,2012,Dizel,Otomatik,244000,163,1995 cc,415000
316i Comfort,2012,Benzin,Yarı Otomatik,214500,163,1596 cc,328500
320d Standart,2011,Dizel,Otomatik,275000,163,1995 cc,285000
320i ED Standart,2015,Benzin,Otomatik,126000,163,1598 cc,586000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,96000,163,1598 cc,663900
320i,1994,Benzin,Otomatik,96655,163,1991 cc,345000
320i ED Luxury M Plus,2014,Benzin,Otomatik,180000,163,1598 cc,550000
330Ci,2001,Benzin,Manuel,207000,163,2979 cc,245000
320d Comfort,2010,Dizel,Yarı Otomatik,253000,163,1995 cc,278000
318i M Joy Plus,2015,Benzin,Yarı Otomatik,148000,163,1499 cc,609000
320d Edition Comfort,2011,Dizel,Otomatik,175000,163,1995 cc,399000
320i First Edition M Sport,2021,Benzin,Otomatik,7400,163,1597 cc,1289000
316i Standart,2006,Benzin & LPG,Manuel,289000,163,1596 cc,236750
316ti Compact,2004,Benzin & LPG,Manuel,199000,163,1596 cc,145000
318i Edition M Sport,2018,Benzin,Otomatik,43600,163,1499 cc,800000
318i Edition Sport Line,2018,Benzin,Otomatik,85000,163,1499 cc,642000
320d Premium,2011,Dizel,Otomatik,253000,163,1995 cc,375000
320i,1998,Benzin & LPG,Otomatik,330000,163,1991 cc,153500
316i Premium,2006,Benzin & LPG,Manuel,178000,163,1450 cc,273000
316ti Compact,2002,Benzin,Manuel,198000,163,1596 cc,116000
320d Techno Plus,2013,Dizel,Yarı Otomatik,209500,163,1995 cc,524500
320i ED Sport Line,2015,Benzin,Yarı Otomatik,120000,163,1598 cc,675000
320d M Sport,2015,Dizel,Yarı Otomatik,180000,163,1995 cc,565000
316i M Sport,2014,Benzin,Yarı Otomatik,98500,163,1598 cc,655000
316i Comfort,2009,Benzin & LPG,Yarı Otomatik,261750,163,1450 cc,298750
320d M Sport,2011,Dizel,Otomatik,236000,163,1995 cc,288000
320d Premium,2011,Dizel,Otomatik,210000,163,1995 cc,355000
320i ED Standart,2015,Benzin,Otomatik,123000,163,1598 cc,558000
316i Comfort,2012,Benzin,Otomatik,99000,163,1598 cc,530000
316i Standart,2011,Benzin & LPG,Otomatik,200000,163,1596 cc,291500
320d M Sport,2011,Dizel,Otomatik,248000,163,1995 cc,326750
320i First Edition M Sport,2019,Benzin,Otomatik,19000,163,1597 cc,1130000
320d Edition Comfort,2012,Dizel,Otomatik,157000,163,1995 cc,379000
320i ED Luxury Line Plus,2016,Benzin,Yarı Otomatik,143000,163,1598 cc,629000
316i Comfort,2012,Benzin,Otomatik,148165,163,1598 cc,472500
320i ED Sport Line,2013,Benzin,Yarı Otomatik,228000,163,1598 cc,500000
323Ci,2000,Benzin,Manuel,264000,163,2494 cc,380000
320i ED Sport Line,2013,Benzin,Yarı Otomatik,135000,163,1598 cc,575000
320i ED Luxury Line Plus,2014,Benzin,Yarı Otomatik,118500,163,1598 cc,568320
320d M Sport,2012,Dizel,Otomatik,160000,163,1995 cc,403000
318is,1997,Benzin & LPG,Manuel,348000,163,1796 cc,127000
320i ED M Plus,2015,Benzin,Yarı Otomatik,146000,163,1598 cc,586500
316i Standart,1995,Benzin & LPG,Manuel,300000,163,1596 cc,89000
320d Sport Line,2012,Dizel,Yarı Otomatik,328000,163,1995 cc,465000
320d Premium,2010,Dizel,Otomatik,282000,163,1995 cc,317000
316i Standart,2006,Benzin & LPG,Manuel,274000,163,1596 cc,238000
320i ED Luxury Line,2014,Benzin,Otomatik,104000,163,1598 cc,635000
320d Premium Line,2018,Dizel,Yarı Otomatik,95000,163,1900 cc,710000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,100000,163,1598 cc,735000
320d Premium,2010,Dizel,Otomatik,254000,163,1995 cc,356000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,168000,163,1598 cc,485000
320i ED Sport Line,2013,Benzin,Yarı Otomatik,159000,163,1598 cc,580000
320i ED Sport Line,2014,Benzin,Yarı Otomatik,145000,163,1598 cc,585000
318i Standart,2001,Benzin & LPG,Otomatik,351000,163,1995 cc,175000
320i,1994,Benzin,Manuel,370000,163,1991 cc,120000
320i ED Techno Plus,2014,Benzin,Otomatik,133000,163,1598 cc,475000
320d Premium Line,2018,Dizel,Otomatik,43000,163,1995 cc,890000
324td Standart,1988,Dizel,Otomatik,179000,163,2001 - 2500 cm3,145000
320i,2007,Benzin,Otomatik,76000,163,1995 cc,447500
320d Premium,2006,Dizel,Otomatik,371000,163,1995 cc,285000
316i Standart,1993,Benzin & LPG,Manuel,341000,163,1596 cc,85000
320i,1994,Benzin & LPG,Manuel,376000,163,1991 cc,105000
320d M Sport,2008,Dizel,Otomatik,265000,163,1995 cc,345000
320d Comfort,2011,Dizel,Yarı Otomatik,164000,163,1995 cc,363000
320i,1994,Benzin,Manuel,207000,163,1991 cc,81000
320d Techno Plus,2016,Dizel,Otomatik,91000,163,1900 cc,665000
320i Premium,2008,Benzin & LPG,Yarı Otomatik,224000,163,1995 cc,265000
320d M Sport,2012,Dizel,Otomatik,237000,163,1995 cc,430000
316i Standart,1993,Benzin & LPG,Manuel,395000,163,1596 cc,81000
320d Standart,2011,Dizel,Otomatik,199600,163,1995 cc,469750
320d Premium,2006,Dizel,Otomatik,329000,163,1995 cc,248000
316i Standart,2000,Benzin & LPG,Manuel,292000,163,1595 cc,132500
318i Standart,1992,Benzin & LPG,Manuel,400000,163,1700 cc,66000
320i ED Luxury Line,2014,Benzin,Otomatik,193000,163,1598 cc,550000
320i,1994,Benzin & LPG,Otomatik,395000,163,1991 cc,90000
320i First Edition Sport Line,2021,Benzin,Otomatik,10000,163,1597 cc,1199000
316i Standart,2011,Benzin & LPG,Otomatik,160000,163,1596 cc,320000
320d Comfort,2012,Dizel,Yarı Otomatik,259000,163,1995 cc,335000
320i,1991,Benzin & LPG,Manuel,410000,163,1991 cc,77500
316i Modern Line,2012,Benzin,Yarı Otomatik,54000,163,1598 cc,525000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,146000,163,1598 cc,605000
316i Standart,2007,Benzin,Manuel,200000,163,1597 cc,210000
318i Touring,1992,Benzin & LPG,Manuel,350000,163,1796 cc,64000
320d Premium,2006,Dizel,Otomatik,265000,163,1995 cc,272000
316i M Sport,2014,Benzin,Yarı Otomatik,120000,163,1598 cc,660000
320i First Edition M Sport,2019,Benzin,Otomatik,64000,163,1597 cc,1080000
320d Luxury,2012,Dizel,Yarı Otomatik,60500,163,1995 cc,635000
316i Standart,2005,Benzin & LPG,Manuel,268000,163,1596 cc,176750
320d GT Gran Turismo,2013,Dizel,Otomatik,275000,163,1995 cc,588000
318i Standart,2001,Benzin & LPG,Otomatik,340000,163,1895 cc,147500
320d M Sport,2012,Dizel,Otomatik,235000,163,1900 cc,448000
318is,1997,Benzin & LPG,Manuel,266000,163,1796 cc,87500
318is,1995,Benzin,Manuel,278000,163,1796 cc,187500
320d Premium,2006,Dizel,Otomatik,260,163,1995 cc,187000
320i ED Sport Line,2015,Benzin,Yarı Otomatik,124000,163,1598 cc,580000
316i M Sport,2013,Benzin,Yarı Otomatik,138000,163,1598 cc,530000
320d Standart,2013,Dizel,Otomatik,270000,163,1995 cc,525000
320d Premium,2010,Dizel,Otomatik,260000,163,1995 cc,312900
318i M Joy Plus,2015,Benzin,Yarı Otomatik,118000,163,1499 cc,545000
316i M Sport,2012,Benzin,Yarı Otomatik,130000,163,1598 cc,479000
318i Standart,2001,Benzin & LPG,Otomatik,310000,163,1995 cc,170000
320i ED Standart,2016,Benzin,Otomatik,111000,163,1598 cc,579000
320i First Edition Luxury Line,2021,Benzin,Otomatik,4700,163,1597 cc,1260000
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,127000,163,1598 cc,725000
320i Premium,2006,Benzin & LPG,Otomatik,257000,163,1995 cc,239000
320i ED M Plus,2015,Benzin,Yarı Otomatik,155000,163,1598 cc,610000
316i Standart,1989,Benzin,Manuel,102320,163,1700 cc,105000
320i,1997,Benzin & LPG,Manuel,356700,163,1991 cc,127000
320i ED Luxury M Plus,2014,Benzin,Otomatik,156000,163,1598 cc,610000
316i Standart,2005,Benzin & LPG,Manuel,215250,163,1596 cc,218500
320i ED 40th Year Edition,2016,Benzin,Yarı Otomatik,70000,163,1598 cc,720000
320d Premium,2006,Dizel,Otomatik,240000,163,1995 cc,267500
320i ED Luxury M Plus,2016,Benzin,Otomatik,58000,163,1598 cc,799000
320i,2001,Benzin & LPG,Otomatik,260000,163,1991 cc,160000
316i Standart,1989,Benzin & LPG,Manuel,250000,163,2001 - 2500 cm3,135000
318i Edition Luxury Line,2018,Benzin,Otomatik,69000,163,1499 cc,785000
316i Premium,2009,Benzin & LPG,Manuel,255000,163,1597 cc,249500
320i Premium,2007,Benzin & LPG,Otomatik,245000,163,1995 cc,239000
318Ci,2003,Benzin & LPG,Otomatik,249500,163,1995 cc,329900
320i First Edition Sport Line,2021,Benzin,Otomatik,24000,163,1597 cc,1085000
320d xDrive Luxury Line,2014,Dizel,Yarı Otomatik,197000,163,1995 cc,593000
320i Premium,2005,Benzin & LPG,Otomatik,281582,163,1995 cc,235500
320i ED Sport Line,2015,Benzin,Yarı Otomatik,112000,163,1598 cc,625000
318i Premium Line,2018,Benzin,Otomatik,68000,163,1499 cc,699000
330Ci,2001,Benzin & LPG,Manuel,250000,163,2979 cc,225000
320d Luxury,2013,Dizel,Yarı Otomatik,247200,163,1995 cc,485000
320i ED M Plus,2013,Benzin,Yarı Otomatik,126000,163,1598 cc,549000
320i,2000,Benzin & LPG,Otomatik,259000,163,1991 cc,149650
316i Standart,2006,Benzin & LPG,Manuel,243000,163,1796 cc,245000
330d Standart,2004,Dizel,Yarı Otomatik,225000,163,2750 cc,295000
320d M Sport,2011,Dizel,Yarı Otomatik,260000,163,1995 cc,475000
320i First Edition M Sport,2019,Benzin,Otomatik,41000,163,1597 cc,995000
318i M Joy,2016,Benzin,Otomatik,71000,163,1450 cc,618500
320i First Edition M Sport,2022,Benzin,Otomatik,0,163,1597 cc,1395000
